          50         100
  0.000000000000000E+000  1.010101010101010E-002  2.020202020202020E-002
  3.030303030303030E-002  4.040404040404041E-002  5.050505050505051E-002
  6.060606060606061E-002  7.070707070707072E-002  8.080808080808081E-002
  9.090909090909091E-002  0.101010101010101       0.111111111111111     
  0.121212121212121       0.131313131313131       0.141414141414141     
  0.151515151515152       0.161616161616162       0.171717171717172     
  0.181818181818182       0.191919191919192       0.202020202020202     
  0.212121212121212       0.222222222222222       0.232323232323232     
  0.242424242424242       0.252525252525253       0.262626262626263     
  0.272727272727273       0.282828282828283       0.292929292929293     
  0.303030303030303       0.313131313131313       0.323232323232323     
  0.333333333333333       0.343434343434343       0.353535353535354     
  0.363636363636364       0.373737373737374       0.383838383838384     
  0.393939393939394       0.404040404040404       0.414141414141414     
  0.424242424242424       0.434343434343434       0.444444444444444     
  0.454545454545455       0.464646464646465       0.474747474747475     
  0.484848484848485       0.494949494949495       0.505050505050505     
  0.515151515151515       0.525252525252525       0.535353535353535     
  0.545454545454546       0.555555555555556       0.565656565656566     
  0.575757575757576       0.585858585858586       0.595959595959596     
  0.606060606060606       0.616161616161616       0.626262626262626     
  0.636363636363636       0.646464646464647       0.656565656565657     
  0.666666666666667       0.676767676767677       0.686868686868687     
  0.696969696969697       0.707070707070707       0.717171717171717     
  0.727272727272727       0.737373737373737       0.747474747474748     
  0.757575757575758       0.767676767676768       0.777777777777778     
  0.787878787878788       0.797979797979798       0.808080808080808     
  0.818181818181818       0.828282828282828       0.838383838383838     
  0.848484848484849       0.858585858585859       0.868686868686869     
  0.878787878787879       0.888888888888889       0.898989898989899     
  0.909090909090909       0.919191919191919       0.929292929292929     
  0.939393939393939       0.949494949494950       0.959595959595960     
  0.969696969696970       0.979797979797980       0.989898989898990     
   1.00000000000000     
   1.00000000000000     
   1.00000000000000       0.000000000000000E+000  0.000000000000000E+000
  0.999897969594939      -2.020202020202020E-002  0.000000000000000E+000
  0.999591878379757      -4.040404040404041E-002  0.000000000000000E+000
  0.999081726354454      -6.060606060606061E-002  0.000000000000000E+000
  0.998367513519029      -8.080808080808081E-002  0.000000000000000E+000
  0.997449239873482      -0.101010101010101       0.000000000000000E+000
  0.996326905417815      -0.121212121212121       0.000000000000000E+000
  0.995000510152025      -0.141414141414141       0.000000000000000E+000
  0.993470054076115      -0.161616161616162       0.000000000000000E+000
  0.991735537190083      -0.181818181818182       0.000000000000000E+000
  0.989796959493929      -0.202020202020202       0.000000000000000E+000
  0.987654320987654      -0.222222222222222       0.000000000000000E+000
  0.985307621671258      -0.242424242424242       0.000000000000000E+000
  0.982756861544740      -0.262626262626263       0.000000000000000E+000
  0.980002040608101      -0.282828282828283       0.000000000000000E+000
  0.977043158861341      -0.303030303030303       0.000000000000000E+000
  0.973880216304459      -0.323232323232323       0.000000000000000E+000
  0.970513212937455      -0.343434343434343       0.000000000000000E+000
  0.966942148760331      -0.363636363636364       0.000000000000000E+000
  0.963167023773084      -0.383838383838384       0.000000000000000E+000
  0.959187837975717      -0.404040404040404       0.000000000000000E+000
  0.955004591368228      -0.424242424242424       0.000000000000000E+000
  0.950617283950617      -0.444444444444444       0.000000000000000E+000
  0.946025915722885      -0.464646464646465       0.000000000000000E+000
  0.941230486685032      -0.484848484848485       0.000000000000000E+000
  0.936230996837057      -0.505050505050505       0.000000000000000E+000
  0.931027446178961      -0.525252525252525       0.000000000000000E+000
  0.925619834710744      -0.545454545454546       0.000000000000000E+000
